0,freegame,0.0,83.3
1,freegame,0.0,94.1
2,freegame,0.0,1.4
3,freegame,0.3,23.4
4,freegame,3.0,2.6
5,freegame,0.0,0.4
6,freegame,0.0,11.7
7,freegame,0.0,13.6
8,freegame,0.0,26.1
9,freegame,0.0,5.9
10,freegame,0.3,1.0
11,freegame,0.0,0.9
12,freegame,0.0,41.7
13,freegame,0.0,117.7
14,freegame,0.0,15.2
15,freegame,0.0,96.1
16,freegame,0.0,18.1
17,freegame,0.0,1.5
18,freegame,0.2,6.7
19,freegame,0.0,31.4
20,freegame,0.0,57.3
21,freegame,0.0,94.0
22,freegame,0.1,0.5
23,freegame,0.0,473.2
24,freegame,0.0,37.4
25,freegame,0.0,297.0
26,freegame,0.0,10.5
27,freegame,0.0,0.6
28,freegame,0.0,1.0
29,freegame,0.0,45.1
30,freegame,0.0,118.2
31,freegame,0.0,4.2
32,freegame,0.0,74.5
33,freegame,0.0,0.6
34,freegame,0.0,14.1
35,freegame,0.7,1.5
36,freegame,0.0,14.9
37,freegame,0.0,17.1
38,freegame,0.0,40.0
39,freegame,0.0,48.0
40,freegame,0.0,4.0
41,freegame,0.0,20.7
42,freegame,0.0,161.7
43,freegame,0.0,0.7
44,freegame,0.0,6.1
45,freegame,0.0,28.9
46,freegame,0.2,5.4
47,freegame,0.0,175.1
48,freegame,0.3,44.9
49,freegame,0.0,2.5
50,freegame,4.0,0.9
51,freegame,0.0,9.3
52,freegame,0.0,48.2
53,freegame,0.0,443.2
54,freegame,0.0,26.1
55,freegame,0.0,113.9
56,freegame,0.0,9.2
57,freegame,0.0,49.3
58,freegame,0.2,10.8
59,freegame,0.0,2.6
60,freegame,0.0,2.2
61,freegame,0.0,50.6
62,freegame,0.0,198.1
63,freegame,0.0,5.5
64,freegame,0.0,3.5
65,freegame,0.0,6.7
66,freegame,0.0,1.3
67,freegame,0.0,2.7
68,freegame,0.0,12.9
69,freegame,0.0,14.5
70,freegame,0.0,1.2
71,freegame,0.0,21.0
72,freegame,0.0,21.0
73,freegame,0.0,33.6
74,freegame,0.0,61.3
75,freegame,0.0,0.5
76,freegame,0.0,10.8
77,freegame,0.0,69.2
78,freegame,0.0,83.3
79,freegame,0.0,1.3
80,freegame,0.0,0.7
81,freegame,0.0,11.5
82,freegame,0.0,7.3
83,freegame,0.0,21.5
84,freegame,0.0,48.3
85,freegame,0.0,109.4
86,freegame,0.0,197.1
87,freegame,0.1,8.5
88,freegame,0.0,5.0
89,freegame,0.0,4.8
90,freegame,0.0,156.1
91,freegame,0.0,10.8
92,freegame,0.1,70.1
93,freegame,0.0,13.4
94,freegame,0.0,23.4
95,freegame,0.0,402.1
96,freegame,0.1,4.0
97,freegame,0.0,0.2
98,freegame,0.0,3.7
99,freegame,0.0,105.5
100,freegame,0.0,253.3
101,freegame,0.0,275.0
102,freegame,0.1,6.8
103,freegame,0.0,454.5
104,freegame,0.0,42.7
105,freegame,0.3,7.7
106,freegame,0.0,12.7
107,freegame,0.0,542.1
108,freegame,0.0,141.1
109,freegame,0.0,871.1
110,freegame,0.0,34.8
111,freegame,0.0,0.3
112,freegame,0.0,198.9
113,freegame,0.0,122.8
114,freegame,0.0,35.9
115,freegame,0.0,154.0
116,freegame,0.0,0.4
117,freegame,0.0,62.2
118,freegame,0.0,23.7
119,freegame,0.0,422.4
120,freegame,0.0,7.0
